ID,Name,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
257868,S. Naveda,https://cdn.sofifa.net/players/257/868/22_60.png,,Mexico,69,80,Club América,https://cdn.sofifa.net/teams/1879/30.png,€2.9M,€13K,1844
257975,B. Brahimi,https://cdn.sofifa.net/players/257/975/22_60.png,,France,68,79,OGC Nice,https://cdn.sofifa.net/teams/72/30.png,€2.7M,€9K,1678
258121,A. Amoo,https://cdn.sofifa.net/players/258/121/22_60.png,,Nigeria,67,80,F.C. København,https://cdn.sofifa.net/teams/819/30.png,€2.4M,€4K,1607
258139,Raúl Moro,https://cdn.sofifa.net/players/258/139/22_60.png,,Spain,62,80,Lazio,https://cdn.sofifa.net/teams/46/30.png,€1M,€4K,1437
258407,B. Soppy,https://cdn.sofifa.net/players/258/407/22_60.png,,France,68,81,Udinese Calcio,https://cdn.sofifa.net/teams/55/30.png,€2.7M,€3K,1742
258494,Larrubia,https://cdn.sofifa.net/players/258/494/22_60.png,,Spain,66,80,Málaga CF,https://cdn.sofifa.net/teams/573/30.png,€2M,€2K,1628
258515,A. Odubeko,https://cdn.sofifa.net/players/258/515/22_60.png,,Republic of Ireland,61,78,Doncaster Rovers,https://cdn.sofifa.net/teams/142/30.png,€825K,€4K,1467
258615,Zarraga,https://cdn.sofifa.net/players/258/615/22_60.png,,Spain,73,81,Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/30.png,€7M,€18K,1915
258885,Luiz Júnior,https://cdn.sofifa.net/players/258/885/22_60.png,,Brazil,70,81,Futebol Clube de Famalicão,https://cdn.sofifa.net/teams/112809/30.png,€3M,€3K,965
258922,Marvin,https://cdn.sofifa.net/players/258/922/22_60.png,,Spain,67,79,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,€2.5M,€30K,1512
258923,Arribas,https://cdn.sofifa.net/players/258/923/22_60.png,,Spain,62,78,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,€1M,€11K,1473
259139,David Costa,https://cdn.sofifa.net/players/259/139/22_60.png,,Portugal,72,81,Racing Club de Lens,https://cdn.sofifa.net/teams/64/30.png,€5M,€17K,1668
259163,M. Hilgers,https://cdn.sofifa.net/players/259/163/22_60.png,,Netherlands,68,79,FC Twente,https://cdn.sofifa.net/teams/1908/30.png,€2.5M,€3K,1608
259533,F. González,https://cdn.sofifa.net/players/259/533/22_60.png,,Argentina,66,81,Newell's Old Boys,https://cdn.sofifa.net/teams/110396/30.png,€2.1M,€4K,1569
259570,F. Orozco,https://cdn.sofifa.net/players/259/570/22_60.png,,Argentina,65,83,Club Atlético Lanús,https://cdn.sofifa.net/teams/110395/30.png,€1.8M,€3K,1554
259766,F. Stevens,https://cdn.sofifa.net/players/259/766/22_60.png,,Wales,61,79,Brentford,https://cdn.sofifa.net/teams/1925/30.png,€800K,€2K,1561
259816,A. Sima,https://cdn.sofifa.net/players/259/816/22_60.png,,Senegal,72,84,Stoke City,https://cdn.sofifa.net/teams/1806/30.png,€5.5M,€27K,1870
260100,F. Oppegård,https://cdn.sofifa.net/players/260/100/22_60.png,,Norway,64,80,PSV,https://cdn.sofifa.net/teams/247/30.png,€1.4M,€1K,1681
260105,R. Drăgușin,https://cdn.sofifa.net/players/260/105/22_60.png,,Romania,67,82,US Salernitana 1919,https://cdn.sofifa.net/teams/110373/30.png,€2.3M,€10K,1546
260141,C. Cîrjan,https://cdn.sofifa.net/players/260/141/22_60.png,,Romania,62,78,Arsenal,https://cdn.sofifa.net/teams/1/30.png,€1M,€4K,1627
260823,N. Fagioli,https://cdn.sofifa.net/players/260/823/22_60.png,,Italy,68,83,Juventus,https://cdn.sofifa.net/teams/45/30.png,€2.9M,€18K,1810
260843,A. Zaroury,https://cdn.sofifa.net/players/260/843/22_60.png,,Belgium,68,79,Royal Charleroi S.C.,https://cdn.sofifa.net/teams/670/30.png,€2.7M,€5K,1752
239704,K. Wagner,https://cdn.sofifa.net/players/239/704/22_60.png,,Germany,74,77,Philadelphia Union,https://cdn.sofifa.net/teams/112134/30.png,€5.5M,€6K,1884
239732,S. Żurkowski,https://cdn.sofifa.net/players/239/732/22_60.png,,Poland,73,80,Empoli,https://cdn.sofifa.net/teams/1746/30.png,€6M,€32K,2033
240019,N. Baden Frederiksen,https://cdn.sofifa.net/players/240/019/22_60.png,,Denmark,69,78,Vitesse,https://cdn.sofifa.net/teams/1909/30.png,€3.2M,€7K,1721
240190,K. Malong,https://cdn.sofifa.net/players/240/190/22_60.png,,Cameroon,72,75,Olympiacos CFP,https://cdn.sofifa.net/teams/280/30.png,€3.1M,€1K,2009
240580,B. Folami,https://cdn.sofifa.net/players/240/580/22_60.png,,Australia,63,70,Melbourne Victory,https://cdn.sofifa.net/teams/111397/30.png,€975K,€2K,1531
240673,C. Lang,https://cdn.sofifa.net/players/240/673/22_60.png,,England,68,75,Wigan Athletic,https://cdn.sofifa.net/teams/1917/30.png,€2.5M,€2K,1739
240697,S. Baptiste,https://cdn.sofifa.net/players/240/697/22_60.png,,Grenada,68,75,Brentford,https://cdn.sofifa.net/teams/1925/30.png,€2.4M,€15K,1828
240702,R. Yaremchuk,https://cdn.sofifa.net/players/240/702/22_60.png,,Ukraine,76,79,SL Benfica,https://cdn.sofifa.net/teams/234/30.png,€10M,€14K,1925
240867,A. Alese,https://cdn.sofifa.net/players/240/867/22_60.png,,England,60,75,West Ham United,https://cdn.sofifa.net/teams/19/30.png,€550K,€6K,1439
241095,N. Vlašić,https://cdn.sofifa.net/players/241/095/22_60.png,,Croatia,79,84,West Ham United,https://cdn.sofifa.net/teams/19/30.png,€26.5M,€63K,2018
241119,Dani Martín,https://cdn.sofifa.net/players/241/119/22_60.png,,Spain,69,77,Málaga CF,https://cdn.sofifa.net/teams/573/30.png,€2.7M,€7K,1161
241236,A. Semenyo,https://cdn.sofifa.net/players/241/236/22_60.png,,England,70,79,Bristol City,https://cdn.sofifa.net/teams/1919/30.png,€3.6M,€16K,1682
241419,M. Bird,https://cdn.sofifa.net/players/241/419/22_60.png,,England,70,78,Derby County,https://cdn.sofifa.net/teams/91/30.png,€3.3M,€6K,1792
241498,R. Ibarra,https://cdn.sofifa.net/players/241/498/22_60.png,,Ecuador,69,69,Pachuca,https://cdn.sofifa.net/teams/110147/30.png,€1.5M,€9K,1770
241536,M. Sarkaria,https://cdn.sofifa.net/players/241/536/22_60.png,,Austria,71,73,SK Sturm Graz,https://cdn.sofifa.net/teams/209/30.png,€2.4M,€12K,1817
241569,D. Martínez,https://cdn.sofifa.net/players/241/569/22_60.png,,Paraguay,75,80,River Plate,https://cdn.sofifa.net/teams/1876/30.png,€7.5M,€13K,1973
241632,B. Garré,https://cdn.sofifa.net/players/241/632/22_60.png,,Argentina,68,79,Racing Club,https://cdn.sofifa.net/teams/101085/30.png,€2.6M,€6K,1729
241671,D. Livaković,https://cdn.sofifa.net/players/241/671/22_60.png,,Croatia,80,83,Dinamo Zagreb,https://cdn.sofifa.net/teams/211/30.png,€21M,€950,1319
241708,M. Sagnan,https://cdn.sofifa.net/players/241/708/22_60.png,,France,72,81,CD Tondela,https://cdn.sofifa.net/teams/112516/30.png,€4.9M,€17K,1582
241736,Y. Bisseck,https://cdn.sofifa.net/players/241/736/22_60.png,,Germany,68,79,Aarhus GF,https://cdn.sofifa.net/teams/271/30.png,€2.5M,€4K,1555
241771,A. Nwakaeme,https://cdn.sofifa.net/players/241/771/22_60.png,,Nigeria,79,79,Trabzonspor,https://cdn.sofifa.net/teams/436/30.png,€14M,€36K,1979
241821,M. Bayo,https://cdn.sofifa.net/players/241/821/22_60.png,,Guinea,75,80,Clermont Foot 63,https://cdn.sofifa.net/teams/1815/30.png,€8.5M,€18K,1734
241982,E. Watt,https://cdn.sofifa.net/players/241/982/22_60.png,,Scotland,64,73,Bradford City,https://cdn.sofifa.net/teams/1804/30.png,€1.2M,€3K,1754
242068,L. Moser,https://cdn.sofifa.net/players/242/068/22_60.png,,Germany,65,74,SK Austria Klagenfurt,https://cdn.sofifa.net/teams/1787/30.png,€1.4M,€4K,904
242118,S. Córdova,https://cdn.sofifa.net/players/242/118/22_60.png,,Mexico,75,80,Tigres U.A.N.L.,https://cdn.sofifa.net/teams/1970/30.png,€8.5M,€35K,1996
242201,Luis Milla,https://cdn.sofifa.net/players/242/201/22_60.png,,Spain,78,81,Granada CF,https://cdn.sofifa.net/teams/110832/30.png,€16.5M,€24K,2086
242214,J. Sands,https://cdn.sofifa.net/players/242/214/22_60.png,,United States,69,78,Rangers FC,https://cdn.sofifa.net/teams/86/30.png,€2.9M,€3K,1672
242265,M. Obafemi,https://cdn.sofifa.net/players/242/265/22_60.png,,Republic of Ireland,69,77,Swansea City,https://cdn.sofifa.net/teams/1960/30.png,€3.1M,€11K,1696
242458,A. Dovbyk,https://cdn.sofifa.net/players/242/458/22_60.png,,Ukraine,69,75,,https://cdn.sofifa.net/flags/ua.png,€0,€0,1611
242598,20 D. Lajud,https://cdn.sofifa.net/players/242/598/20_60.png,,Mexico,64,76,Puebla FC,https://cdn.sofifa.net/teams/110152/30.png,€825K,€7K,1597
242624,J. Gallagher,https://cdn.sofifa.net/players/242/624/22_60.png,,Republic of Ireland,63,64,Austin FC,https://cdn.sofifa.net/teams/114161/30.png,€575K,€2K,1662
242725,K. Thorstvedt,https://cdn.sofifa.net/players/242/725/22_60.png,,Norway,72,79,KRC Genk,https://cdn.sofifa.net/teams/673/30.png,€4.8M,€11K,1938
243019,T. Băluță,https://cdn.sofifa.net/players/243/019/22_60.png,,Romania,71,78,Brighton & Hove Albion,https://cdn.sofifa.net/teams/1808/30.png,€3.6M,€25K,1601
243055,Rafael Camacho,https://cdn.sofifa.net/players/243/055/22_60.png,,Portugal,68,72,Belenenses SAD,https://cdn.sofifa.net/teams/1889/30.png,€1.8M,€5K,1803
243401,André Vidigal,https://cdn.sofifa.net/players/243/401/22_60.png,,Portugal,70,78,Clube Sport Marítimo,https://cdn.sofifa.net/teams/1893/30.png,€3.6M,€6K,1713
244274,A. Šemper,https://cdn.sofifa.net/players/244/274/22_60.png,,Croatia,73,76,Genoa,https://cdn.sofifa.net/teams/110556/30.png,€3.2M,€9K,1052
244289,K. Bafounta,https://cdn.sofifa.net/players/244/289/22_60.png,,France,60,77,Borussia Dortmund II,https://cdn.sofifa.net/teams/110676/30.png,€600K,€500,1612
244393,Gonzalo Villar,https://cdn.sofifa.net/players/244/393/22_60.png,,Spain,74,81,Getafe CF,https://cdn.sofifa.net/teams/1860/30.png,€8.5M,€34K,1912
244919,Martín,https://cdn.sofifa.net/players/244/919/22_60.png,,Spain,65,75,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€1.5M,€3K,1368
245278,Tomás Tavares,https://cdn.sofifa.net/players/245/278/22_60.png,,Portugal,73,82,FC Basel 1893,https://cdn.sofifa.net/teams/896/30.png,€6.5M,€7K,1830
245341,C. Bassett,https://cdn.sofifa.net/players/245/341/22_60.png,,United States,70,80,Feyenoord,https://cdn.sofifa.net/teams/246/30.png,€3.4M,€3K,1801
245354,J. Paradela,https://cdn.sofifa.net/players/245/354/22_60.png,,Argentina,70,76,River Plate,https://cdn.sofifa.net/teams/1876/30.png,€2.6M,€8K,1860
245426,M. Kumbulla,https://cdn.sofifa.net/players/245/426/22_60.png,,Albania,74,81,Roma,https://cdn.sofifa.net/teams/52/30.png,€8M,€15K,1585
245538,K. Furuhashi,https://cdn.sofifa.net/players/245/538/22_60.png,,Japan,74,74,Celtic,https://cdn.sofifa.net/teams/78/30.png,€4.7M,€47K,1998
245586,Guerrero,https://cdn.sofifa.net/players/245/586/22_60.png,,Spain,70,77,FC Zürich,https://cdn.sofifa.net/teams/894/30.png,€3M,€8K,1822
245907,J. Bowden,https://cdn.sofifa.net/players/245/907/22_60.png,,Republic of Ireland,63,77,Tottenham Hotspur,https://cdn.sofifa.net/teams/18/30.png,€1.1M,€8K,1725
245940,Silas,https://cdn.sofifa.net/players/245/940/22_60.png,,Congo DR,75,82,VfB Stuttgart,https://cdn.sofifa.net/teams/36/30.png,€11.5M,€22K,1885
245999,Mollejo,https://cdn.sofifa.net/players/245/999/22_60.png,,Spain,70,81,CD Tenerife,https://cdn.sofifa.net/teams/260/30.png,€3.5M,€18K,1767
246033,S. Sosa,https://cdn.sofifa.net/players/246/033/22_60.png,,Argentina,71,82,Atlanta United,https://cdn.sofifa.net/teams/112885/30.png,€4M,€5K,1799
246139,Iñaki Peña,https://cdn.sofifa.net/players/246/139/22_60.png,,Spain,70,79,Galatasaray SK,https://cdn.sofifa.net/teams/325/30.png,€3.1M,€34K,1092
246237,E. Bullaude,https://cdn.sofifa.net/players/246/237/22_60.png,,Argentina,71,80,Godoy Cruz,https://cdn.sofifa.net/teams/111706/30.png,€4.1M,€6K,1717
246401,F. Hartmann,https://cdn.sofifa.net/players/246/401/22_60.png,,Germany,60,73,Eintracht Braunschweig,https://cdn.sofifa.net/teams/110500/30.png,€600K,€1K,1478
246885,N. Capaldo,https://cdn.sofifa.net/players/246/885/22_60.png,,Argentina,72,79,FC Red Bull Salzburg,https://cdn.sofifa.net/teams/191/30.png,€4.7M,€17K,1982
247026,A. Schäfer,https://cdn.sofifa.net/players/247/026/22_60.png,,Hungary,69,78,1. FC Union Berlin,https://cdn.sofifa.net/teams/1831/30.png,€3.1M,€12K,1794
247395,L. McNally,https://cdn.sofifa.net/players/247/395/22_60.png,,Republic of Ireland,65,73,Oxford United,https://cdn.sofifa.net/teams/1951/30.png,€1.5M,€2K,1490
247450,A. Palavecino,https://cdn.sofifa.net/players/247/450/22_60.png,,Argentina,75,78,River Plate,https://cdn.sofifa.net/teams/1876/30.png,€7.5M,€14K,2044
247601,R. Williams,https://cdn.sofifa.net/players/247/601/22_60.png,,England,65,79,Liverpool,https://cdn.sofifa.net/teams/9/30.png,€1.6M,€13K,1516
247623,J. Ngakia,https://cdn.sofifa.net/players/247/623/22_60.png,,England,70,81,Watford,https://cdn.sofifa.net/teams/1795/30.png,€3.3M,€18K,1593
247832,Thierry Correia,https://cdn.sofifa.net/players/247/832/22_60.png,,Portugal,75,81,Valencia CF,https://cdn.sofifa.net/teams/461/30.png,€8.5M,€23K,1919
247885,R. Vaca,https://cdn.sofifa.net/players/247/885/22_60.png,,Bolivia,68,77,K Beerschot VA,https://cdn.sofifa.net/teams/675/30.png,€2.7M,€5K,1611
225974,S. McKenna,https://cdn.sofifa.net/players/225/974/22_60.png,,Scotland,72,77,Nottingham Forest,https://cdn.sofifa.net/teams/14/30.png,€3.2M,€26K,1528
226221,Aritz Elustondo,https://cdn.sofifa.net/players/226/221/22_60.png,,Spain,80,82,Real Sociedad,https://cdn.sofifa.net/teams/457/30.png,€22.5M,€36K,1793
226377,G. Martínez,https://cdn.sofifa.net/players/226/377/22_60.png,,Argentina,76,76,Al Nassr,https://cdn.sofifa.net/teams/112139/30.png,€7.5M,€38K,1918
226515,Andrei Girotto,https://cdn.sofifa.net/players/226/515/22_60.png,,Brazil,78,78,FC Nantes,https://cdn.sofifa.net/teams/71/30.png,€12M,€28K,1983
226604,D. Valoyes,https://cdn.sofifa.net/players/226/604/22_60.png,,Colombia,74,77,Club Atlético Talleres,https://cdn.sofifa.net/teams/112670/30.png,€6M,€12K,1912
227275,A. Rossi,https://cdn.sofifa.net/players/227/275/22_60.png,,Argentina,78,83,Boca Juniors,https://cdn.sofifa.net/teams/1877/30.png,€16.5M,€14K,1294
227394,C. González,https://cdn.sofifa.net/players/227/394/22_60.png,,Paraguay,74,74,Tigres U.A.N.L.,https://cdn.sofifa.net/teams/1970/30.png,€4.3M,€42K,1726
227503,J. Bruun Larsen,https://cdn.sofifa.net/players/227/503/22_60.png,,Denmark,73,78,TSG Hoffenheim,https://cdn.sofifa.net/teams/10029/30.png,€4.7M,€23K,1929
227647,M. Mittelstädt,https://cdn.sofifa.net/players/227/647/22_60.png,,Germany,74,78,Hertha BSC,https://cdn.sofifa.net/teams/166/30.png,€5.5M,€28K,1944
228233,17 R. Arboleda,https://cdn.sofifa.net/players/228/233/17_60.png,,Ecuador,68,72,,https://cdn.sofifa.net/flags/ec.png,€0,€0,1635
228295,R. Holding,https://cdn.sofifa.net/players/228/295/22_60.png,,England,77,79,Arsenal,https://cdn.sofifa.net/teams/1/30.png,€11.5M,€62K,1705
228302,Pedraza,https://cdn.sofifa.net/players/228/302/22_60.png,,Spain,77,80,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€13M,€27K,2070
228614,G. Holtmann,https://cdn.sofifa.net/players/228/614/22_60.png,,Philippines,73,73,VfL Bochum 1848,https://cdn.sofifa.net/teams/160/30.png,€3.3M,€20K,1828
228682,R. Rebolledo,https://cdn.sofifa.net/players/228/682/22_60.png,,Chile,67,71,Universidad Católica,https://cdn.sofifa.net/teams/110975/30.png,€1.4M,€4K,1575
228685,E. List,https://cdn.sofifa.net/players/228/685/22_60.png,,England,63,66,Stevenage,https://cdn.sofifa.net/teams/361/30.png,€675K,€2K,1662
228707,Diego Alende,https://cdn.sofifa.net/players/228/707/22_60.png,,Spain,66,75,CD Lugo,https://cdn.sofifa.net/teams/110831/30.png,€1.8M,€3K,1412
228736,W. Faríñez,https://cdn.sofifa.net/players/228/736/22_60.png,,Venezuela,73,78,Racing Club de Lens,https://cdn.sofifa.net/teams/64/30.png,€3.7M,€14K,1312
229469,J. Meneses,https://cdn.sofifa.net/players/229/469/22_60.png,,Chile,75,75,Club León,https://cdn.sofifa.net/teams/110781/30.png,€5.5M,€24K,1825
229606,21 V. Angban,https://cdn.sofifa.net/players/229/606/21_60.png,,Côte d'Ivoire,71,78,FC Metz,https://cdn.sofifa.net/teams/68/30.png,€3.7M,€11K,1816
229909,A. Lunev,https://cdn.sofifa.net/players/229/909/22_60.png,,Russia,77,77,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,€7M,€37K,1233
230184,Ronaldo Esler,https://cdn.sofifa.net/players/230/184/22_60.png,,Brazil,79,79,Fortaleza,https://cdn.sofifa.net/teams/111052/30.png,€19M,€12K,2016
230225,Juiano Mestres,https://cdn.sofifa.net/players/230/225/22_60.png,,Brazil,81,81,Clube Atlético Mineiro,https://cdn.sofifa.net/teams/1035/30.png,€25M,€41K,2003
230256,Adryan Zonta,https://cdn.sofifa.net/players/230/256/22_60.png,,Brazil,81,81,RB Bragantino,https://cdn.sofifa.net/teams/112472/30.png,€22.5M,€24K,2133
230414,Igor Madinha,https://cdn.sofifa.net/players/230/414/22_60.png,,Brazil,72,72,São Paulo,https://cdn.sofifa.net/teams/598/30.png,€2.6M,€24K,1701
230430,Oswaldinato,https://cdn.sofifa.net/players/230/430/22_60.png,,Brazil,81,81,Flamengo,https://cdn.sofifa.net/teams/1043/30.png,€25.5M,€56K,1874
230613,A. Diawara,https://cdn.sofifa.net/players/230/613/22_60.png,,Guinea,74,76,Roma,https://cdn.sofifa.net/teams/52/30.png,€4.9M,€31K,1866
230625,Matheus Reis,https://cdn.sofifa.net/players/230/625/22_60.png,,Brazil,77,80,Sporting CP,https://cdn.sofifa.net/teams/237/30.png,€12M,€13K,1951
230670,19 Lucas Perri,https://cdn.sofifa.net/players/230/670/19_60.png,,Brazil,61,75,Crystal Palace,https://cdn.sofifa.net/teams/1799/30.png,€450K,€4K,1002
230708,J. Worrall,https://cdn.sofifa.net/players/230/708/22_60.png,,England,72,78,Nottingham Forest,https://cdn.sofifa.net/teams/14/30.png,€3.4M,€26K,1507
230774,J. Clarke-Salter,https://cdn.sofifa.net/players/230/774/22_60.png,,England,69,75,Coventry City,https://cdn.sofifa.net/teams/1800/30.png,€2M,€30K,1531
231056,S. Marinović,https://cdn.sofifa.net/players/231/056/22_60.png,,New Zealand,68,68,,https://cdn.sofifa.net/flags/nz.png,€0,€0,1194
231535,C. Borthwick-Jackson,https://cdn.sofifa.net/players/231/535/22_60.png,,England,65,68,Burton Albion,https://cdn.sofifa.net/teams/15015/30.png,€900K,€2K,1704
231591,Javi Galán,https://cdn.sofifa.net/players/231/591/22_60.png,,Spain,76,77,RC Celta de Vigo,https://cdn.sofifa.net/teams/450/30.png,€8M,€21K,1968
231640,Ontiveros,https://cdn.sofifa.net/players/231/640/22_60.png,,Spain,74,80,CF Fuenlabrada,https://cdn.sofifa.net/teams/110065/30.png,€6.5M,€7K,1815
232412,E. Adams,https://cdn.sofifa.net/players/232/412/22_60.png,,Gambia,65,68,Forest Green Rovers,https://cdn.sofifa.net/teams/561/30.png,€950K,€5K,1865
232905,J. Ito,https://cdn.sofifa.net/players/232/905/22_60.png,,Japan,77,77,KRC Genk,https://cdn.sofifa.net/teams/673/30.png,€10.5M,€21K,2033
233045,I. Ugbo,https://cdn.sofifa.net/players/233/045/22_60.png,,Canada,72,78,ESTAC Troyes,https://cdn.sofifa.net/teams/294/30.png,€3.8M,€12K,1712
233164,A. Murić,https://cdn.sofifa.net/players/233/164/22_60.png,,Kosovo,70,80,Adana Demirspor,https://cdn.sofifa.net/teams/101016/30.png,€3.1M,€31K,1162
233531,Y. Soteldo,https://cdn.sofifa.net/players/233/531/22_60.png,,Venezuela,76,80,Tigres U.A.N.L.,https://cdn.sofifa.net/teams/1970/30.png,€11M,€37K,1850
233631,A. Ndiaye,https://cdn.sofifa.net/players/233/631/22_60.png,,Senegal,74,77,RCD Mallorca,https://cdn.sofifa.net/teams/453/30.png,€6M,€19K,1920
233705,J. Sørensen,https://cdn.sofifa.net/players/233/705/22_60.png,,Denmark,71,75,Norwich City,https://cdn.sofifa.net/teams/1792/30.png,€2.5M,€17K,1842
233943,Ronaldo Vieira,https://cdn.sofifa.net/players/233/943/22_60.png,,England,71,79,U.C. Sampdoria,https://cdn.sofifa.net/teams/1837/30.png,€4M,€10K,1890
233959,S. Villa,https://cdn.sofifa.net/players/233/959/22_60.png,,Colombia,76,77,Boca Juniors,https://cdn.sofifa.net/teams/1877/30.png,€9M,€18K,1810
234122,Artur,https://cdn.sofifa.net/players/234/122/22_60.png,,Brazil,73,75,Columbus Crew,https://cdn.sofifa.net/teams/687/30.png,€3.4M,€7K,1856
234203,C. Eiting,https://cdn.sofifa.net/players/234/203/22_60.png,,Netherlands,71,78,Huddersfield Town,https://cdn.sofifa.net/teams/1939/30.png,€3.7M,€7K,1790
234568,Gedson Fernandes,https://cdn.sofifa.net/players/234/568/22_60.png,,Portugal,76,82,Çaykur Rizespor,https://cdn.sofifa.net/teams/101037/30.png,€12M,€12K,2094
234686,J. Lotomba,https://cdn.sofifa.net/players/234/686/22_60.png,,Switzerland,76,80,OGC Nice,https://cdn.sofifa.net/teams/72/30.png,€10M,€24K,1884
234728,L. Bénes,https://cdn.sofifa.net/players/234/728/22_60.png,,Slovakia,73,77,Borussia Mönchengladbach,https://cdn.sofifa.net/teams/23/30.png,€4.3M,€19K,1912
234742,H. Barnes,https://cdn.sofifa.net/players/234/742/22_60.png,,England,80,83,Leicester City,https://cdn.sofifa.net/teams/95/30.png,€29M,€88K,1973
234791,Luan Peres,https://cdn.sofifa.net/players/234/791/22_60.png,,Brazil,76,77,Olympique de Marseille,https://cdn.sofifa.net/teams/219/30.png,€8M,€32K,1803
234943,F. Neuhaus,https://cdn.sofifa.net/players/234/943/22_60.png,,Germany,81,85,Borussia Mönchengladbach,https://cdn.sofifa.net/teams/23/30.png,€36.5M,€33K,2038
235103,N. Ampomah,https://cdn.sofifa.net/players/235/103/22_60.png,,Ghana,67,68,Royal Antwerp FC,https://cdn.sofifa.net/teams/230/30.png,€1.2M,€8K,1743
235152,F. Kadioglu,https://cdn.sofifa.net/players/235/152/22_60.png,,Turkey,73,80,Fenerbahçe SK,https://cdn.sofifa.net/teams/326/30.png,€6M,€26K,1956
235183,C. Acevedo,https://cdn.sofifa.net/players/235/183/22_60.png,,Mexico,77,81,Santos Laguna,https://cdn.sofifa.net/teams/110144/30.png,€11.5M,€16K,1176
235623,Álvaro Jiménez,https://cdn.sofifa.net/players/235/623/22_60.png,,Spain,70,70,UD Ibiza,https://cdn.sofifa.net/teams/113981/30.png,€1.7M,€16K,1805
235688,Lucas Veríssimo,https://cdn.sofifa.net/players/235/688/22_60.png,,Brazil,79,84,SL Benfica,https://cdn.sofifa.net/teams/234/30.png,€23M,€15K,1789
235755,A. Trusty,https://cdn.sofifa.net/players/235/755/22_60.png,,United States,70,76,Colorado Rapids,https://cdn.sofifa.net/teams/694/30.png,€2.3M,€29K,1678
235866,C. Kouamé,https://cdn.sofifa.net/players/235/866/22_60.png,,Côte d'Ivoire,74,79,RSC Anderlecht,https://cdn.sofifa.net/teams/229/30.png,€6.5M,€39K,1866
235944,Brais Méndez,https://cdn.sofifa.net/players/235/944/22_60.png,,Spain,76,79,RC Celta de Vigo,https://cdn.sofifa.net/teams/450/30.png,€10M,€20K,1895
236319,T. O'Connor,https://cdn.sofifa.net/players/236/319/22_60.png,,Republic of Ireland,65,71,Wrexham AFC,https://cdn.sofifa.net/teams/1947/30.png,€1.1M,€500,1790
204163,J. Okore,https://cdn.sofifa.net/players/204/163/22_60.png,,Denmark,70,71,Changchun Yatai FC,https://cdn.sofifa.net/teams/111769/30.png,€1.5M,€6K,1701
204472,B. Sarr,https://cdn.sofifa.net/players/204/472/22_60.png,,Senegal,74,74,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,€3.7M,€49K,2030
204525,Iñigo Martínez,https://cdn.sofifa.net/players/204/525/22_60.png,,Spain,81,81,Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/30.png,€21M,€33K,1986
204538,R. Ruidíaz,https://cdn.sofifa.net/players/204/538/22_60.png,,Peru,79,79,Seattle Sounders FC,https://cdn.sofifa.net/teams/111144/30.png,€17M,€13K,1948
204639,S. Savić,https://cdn.sofifa.net/players/204/639/22_60.png,,Montenegro,84,84,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€34.5M,€74K,1735
205343,J. Akpa Akpro,https://cdn.sofifa.net/players/205/343/22_60.png,,Côte d'Ivoire,75,75,Lazio,https://cdn.sofifa.net/teams/46/30.png,€5.5M,€49K,2081
205402,J. Boëtius,https://cdn.sofifa.net/players/205/402/22_60.png,,Netherlands,75,75,1. FSV Mainz 05,https://cdn.sofifa.net/teams/169/30.png,€6M,€23K,1926
206003,Y. Mvogo,https://cdn.sofifa.net/players/206/003/22_60.png,,Switzerland,75,78,PSV,https://cdn.sofifa.net/teams/247/30.png,€5.5M,€41K,1274
206085,J. Murphy,https://cdn.sofifa.net/players/206/085/22_60.png,,England,74,74,Newcastle United,https://cdn.sofifa.net/teams/13/30.png,€4.6M,€33K,1937
206115,I. Hayden,https://cdn.sofifa.net/players/206/115/22_60.png,,England,76,79,Newcastle United,https://cdn.sofifa.net/teams/13/30.png,€9M,€34K,1860
207562,S. Andersson,https://cdn.sofifa.net/players/207/562/22_60.png,,Sweden,73,73,1. FC Köln,https://cdn.sofifa.net/teams/31/30.png,€3M,€25K,1674
207715,N. López,https://cdn.sofifa.net/players/207/715/22_60.png,,Uruguay,77,77,Tigres U.A.N.L.,https://cdn.sofifa.net/teams/1970/30.png,€11.5M,€49K,1892
207886,A. Oggesen,https://cdn.sofifa.net/players/207/886/22_60.png,,Denmark,63,63,Silkeborg IF,https://cdn.sofifa.net/teams/270/30.png,€500K,€3K,1770
208165,B. Djimsiti,https://cdn.sofifa.net/players/208/165/22_60.png,,Albania,79,79,Atalanta,https://cdn.sofifa.net/teams/39/30.png,€15M,€51K,1708
208268,B. Cristante,https://cdn.sofifa.net/players/208/268/22_60.png,,Italy,79,82,Roma,https://cdn.sofifa.net/teams/52/30.png,€20.5M,€51K,2025
208334,J. Hector,https://cdn.sofifa.net/players/208/334/22_60.png,,Germany,78,78,1. FC Köln,https://cdn.sofifa.net/teams/31/30.png,€10M,€28K,2039
