,ID,Name,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
475,259816,RM,https://cdn.sofifa.net/players/259/816/22_60.png,,Senegal,72,84,Stoke City,https://cdn.sofifa.net/teams/1806/30.png,€5.5M,€27K,1870
476,262480,CAM,https://cdn.sofifa.net/players/262/480/22_60.png,,Romania,64,81,Rapid București,https://cdn.sofifa.net/teams/310/30.png,€1.5M,€800,1742
477,263227,LW,https://cdn.sofifa.net/players/263/227/22_60.png,,Sweden,63,80,Hammarby IF,https://cdn.sofifa.net/teams/708/30.png,€1.2M,€500,1687
478,264219,RW,https://cdn.sofifa.net/players/264/219/22_60.png,,Netherlands,62,82,AZ Alkmaar,https://cdn.sofifa.net/teams/1906/30.png,€1.1M,€500,1477
479,264266,ST,https://cdn.sofifa.net/players/264/266/22_60.png,,Netherlands,64,83,PSV,https://cdn.sofifa.net/teams/247/30.png,€1.5M,€2K,1609
480,137552,GK,https://cdn.sofifa.net/players/137/552/15_60.png,,Netherlands,68,68,Kardemir Karabükspor,https://cdn.sofifa.net/teams/112122/30.png,€925K,€8K,1319
481,138956,CB,https://cdn.sofifa.net/players/138/956/22_60.png,,Italy,85,85,Juventus,https://cdn.sofifa.net/teams/45/30.png,€9.5M,€81K,1841
482,162835,GK,https://cdn.sofifa.net/players/162/835/22_60.png,,Slovenia,85,85,Inter,https://cdn.sofifa.net/teams/44/30.png,€6M,€72K,1286
483,176676,LB,https://cdn.sofifa.net/players/176/676/22_60.png,,Brazil,79,79,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,€9M,€125K,2134
484,181458,LM,https://cdn.sofifa.net/players/181/458/22_60.png,,Croatia,82,82,Inter,https://cdn.sofifa.net/teams/44/30.png,€24M,€115K,2218
485,189511,CDM,https://cdn.sofifa.net/players/189/511/22_60.png,,Spain,84,84,FC Barcelona,https://cdn.sofifa.net/teams/241/30.png,€28M,€175K,1993
486,193133,LWB,https://cdn.sofifa.net/players/193/133/22_60.png,,Denmark,76,76,Udinese Calcio,https://cdn.sofifa.net/teams/55/30.png,€6.5M,€16K,1977
487,197655,CB,https://cdn.sofifa.net/players/197/655/22_60.png,,Uruguay,83,83,Sporting CP,https://cdn.sofifa.net/teams/237/30.png,€30M,€21K,1813
488,199451,ST,https://cdn.sofifa.net/players/199/451/22_60.png,,France,83,83,AS Monaco,https://cdn.sofifa.net/teams/69/30.png,€35.5M,€80K,2102
489,205569,CM,https://cdn.sofifa.net/players/205/569/22_60.png,,England,81,82,Southampton,https://cdn.sofifa.net/teams/17/30.png,€30M,€69K,2148
490,208448,CAM,https://cdn.sofifa.net/players/208/448/22_60.png,,Sweden,81,81,RB Leipzig,https://cdn.sofifa.net/teams/112172/30.png,€25.5M,€87K,1947
491,208574,LM,https://cdn.sofifa.net/players/208/574/22_60.png,,Serbia,84,84,Eintracht Frankfurt,https://cdn.sofifa.net/teams/1824/30.png,€42.5M,€52K,2229
492,211591,ST,https://cdn.sofifa.net/players/211/591/22_60.png,,France,79,82,Olympique Lyonnais,https://cdn.sofifa.net/teams/66/30.png,€24.5M,€63K,1871
493,212616,CM,https://cdn.sofifa.net/players/212/616/22_60.png,,Argentina,83,84,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€41.5M,€74K,2220
494,213565,CM,https://cdn.sofifa.net/players/213/565/22_60.png,,France,83,86,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€47.5M,€71K,2207
495,215785,ST,https://cdn.sofifa.net/players/215/785/22_60.png,,Senegal,76,77,Cagliari,https://cdn.sofifa.net/teams/1842/30.png,€9M,€33K,1910
496,221363,CM,https://cdn.sofifa.net/players/221/363/22_60.png,,Netherlands,79,84,Everton,https://cdn.sofifa.net/teams/7/30.png,€26.5M,€95K,2121
497,221697,ST,https://cdn.sofifa.net/players/221/697/22_60.png,,England,78,81,Aston Villa,https://cdn.sofifa.net/teams/2/30.png,€19M,€67K,1993
498,224371,RM,https://cdn.sofifa.net/players/224/371/22_60.png,,England,79,82,West Ham United,https://cdn.sofifa.net/teams/19/30.png,€24M,€63K,1977
499,225850,CB,https://cdn.sofifa.net/players/225/850/22_60.png,,France,83,87,Paris Saint-Germain,https://cdn.sofifa.net/teams/73/30.png,€45.5M,€90K,1948
500,225859,CB,https://cdn.sofifa.net/players/225/859/22_60.png,,France,78,80,1. FSV Mainz 05,https://cdn.sofifa.net/teams/169/30.png,€15.5M,€24K,1857
501,226229,CB,https://cdn.sofifa.net/players/226/229/22_60.png,,Germany,76,79,Paris Saint-Germain,https://cdn.sofifa.net/teams/73/30.png,€9M,€49K,1863
502,227503,LM,https://cdn.sofifa.net/players/227/503/22_60.png,,Denmark,73,78,TSG Hoffenheim,https://cdn.sofifa.net/teams/10029/30.png,€4.7M,€23K,1929
503,227535,CM,https://cdn.sofifa.net/players/227/535/22_60.png,,Uruguay,79,83,Tottenham Hotspur,https://cdn.sofifa.net/teams/18/30.png,€25M,€77K,2119
504,228881,RB,https://cdn.sofifa.net/players/228/881/22_60.png,,Italy,79,82,AC Milan,https://cdn.sofifa.net/teams/47/30.png,€22M,€35K,2024
505,229906,RM,https://cdn.sofifa.net/players/229/906/22_60.png,,Jamaica,81,84,Aston Villa,https://cdn.sofifa.net/teams/2/30.png,€35M,€70K,1994
506,230613,CDM,https://cdn.sofifa.net/players/230/613/22_60.png,,Guinea,74,76,Roma,https://cdn.sofifa.net/teams/52/30.png,€4.9M,€31K,1866
507,232223,LB,https://cdn.sofifa.net/players/232/223/22_60.png,,Greece,77,80,Liverpool,https://cdn.sofifa.net/teams/9/30.png,€13M,€76K,2024
508,232270,RB,https://cdn.sofifa.net/players/232/270/22_60.png,,Netherlands,73,79,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,€4.5M,€28K,1888
509,232999,CDM,https://cdn.sofifa.net/players/232/999/22_60.png,,United States,76,81,RB Leipzig,https://cdn.sofifa.net/teams/112172/30.png,€10.5M,€46K,1937
510,234035,RB,https://cdn.sofifa.net/players/234/035/22_60.png,,Spain,78,80,Fiorentina,https://cdn.sofifa.net/teams/110374/30.png,€16M,€110K,1973
511,234730,RB,https://cdn.sofifa.net/players/234/730/22_60.png,,France,77,82,Beşiktaş JK,https://cdn.sofifa.net/teams/327/30.png,€15M,€33K,1960
512,238743,ST,https://cdn.sofifa.net/players/238/743/22_60.png,,United States,68,75,Antalyaspor,https://cdn.sofifa.net/teams/741/30.png,€2.4M,€6K,1576
513,238896,LM,https://cdn.sofifa.net/players/238/896/22_60.png,,Brazil,77,80,FC Porto,https://cdn.sofifa.net/teams/236/30.png,€14.5M,€13K,1747
514,239778,CDM,https://cdn.sofifa.net/players/239/778/22_60.png,,Poland,74,83,Brighton & Hove Albion,https://cdn.sofifa.net/teams/1808/30.png,€9M,€35K,2032
515,240507,LM,https://cdn.sofifa.net/players/240/507/22_60.png,,England,73,81,LOSC Lille,https://cdn.sofifa.net/teams/65/30.png,€6.5M,€20K,1875
516,240787,CAM,https://cdn.sofifa.net/players/240/787/22_60.png,,Côte d'Ivoire,76,85,U.S. Sassuolo Calcio,https://cdn.sofifa.net/teams/111974/30.png,€17M,€23K,2005
517,240947,LB,https://cdn.sofifa.net/players/240/947/22_60.png,,England,75,82,Crystal Palace,https://cdn.sofifa.net/teams/1799/30.png,€11M,€30K,1767
518,241907,LW,https://cdn.sofifa.net/players/241/907/22_60.png,,Uruguay,75,81,Fenerbahçe SK,https://cdn.sofifa.net/teams/326/30.png,€9M,€40K,1840
519,242000,CB,https://cdn.sofifa.net/players/242/000/22_60.png,,Greece,76,80,VfB Stuttgart,https://cdn.sofifa.net/teams/36/30.png,€9.5M,€52K,1724
520,243606,LM,https://cdn.sofifa.net/players/243/606/22_60.png,,England,70,80,Hull City,https://cdn.sofifa.net/teams/1952/30.png,€3.5M,€6K,1776
521,244316,GK,https://cdn.sofifa.net/players/244/316/22_60.png,,Portugal,78,85,Granada CF,https://cdn.sofifa.net/teams/110832/30.png,€24.5M,€16K,1178
522,248148,CM,https://cdn.sofifa.net/players/248/148/22_60.png,,Spain,75,84,Real Sociedad,https://cdn.sofifa.net/teams/457/30.png,€12.5M,€24K,1946
523,248471,CM,https://cdn.sofifa.net/players/248/471/22_60.png,,Austria,67,77,RZ Pellets Wolfsberger AC,https://cdn.sofifa.net/teams/111822/30.png,€2.2M,€5K,1825
524,252008,CB,https://cdn.sofifa.net/players/252/008/22_60.png,,Mexico,74,81,Puebla FC,https://cdn.sofifa.net/teams/110152/30.png,€8M,€6K,1921
525,252308,CDM,https://cdn.sofifa.net/players/252/308/22_60.png,,Libya,77,81,SC Braga,https://cdn.sofifa.net/teams/1896/30.png,€13.5M,€14K,1830
526,252837,LM,https://cdn.sofifa.net/players/252/837/22_60.png,,Spain,74,84,RCD Espanyol de Barcelona,https://cdn.sofifa.net/teams/452/30.png,€9.5M,€12K,1865
527,253012,GK,https://cdn.sofifa.net/players/253/012/22_60.png,,Argentina,71,81,Club Atlético Lanús,https://cdn.sofifa.net/teams/110395/30.png,€3.6M,€5K,1329
528,253052,RWB,https://cdn.sofifa.net/players/253/052/22_60.png,,Burkina Faso,72,83,ESTAC Troyes,https://cdn.sofifa.net/teams/294/30.png,€4.9M,€43K,1717
529,253444,ST,https://cdn.sofifa.net/players/253/444/22_60.png,,France,76,82,Racing Club de Lens,https://cdn.sofifa.net/teams/64/30.png,€11.5M,€41K,1822
530,255043,ST,https://cdn.sofifa.net/players/255/043/22_60.png,,United States,71,82,West Bromwich Albion,https://cdn.sofifa.net/teams/109/30.png,€4.2M,€22K,1561
531,256500,CB,https://cdn.sofifa.net/players/256/500/22_60.png,,Germany,60,82,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,€725K,€500,1394
532,257876,CM,https://cdn.sofifa.net/players/257/876/22_60.png,,Austria,74,83,FC Red Bull Salzburg,https://cdn.sofifa.net/teams/191/30.png,€9M,€18K,1990
533,258966,LWB,https://cdn.sofifa.net/players/258/966/22_60.png,,Italy,69,80,Genoa,https://cdn.sofifa.net/teams/110556/30.png,€3M,€6K,1777
534,259159,RB,https://cdn.sofifa.net/players/259/159/22_60.png,,United States,65,82,TSG Hoffenheim,https://cdn.sofifa.net/teams/10029/30.png,€1.7M,€500,1564
535,259694,CB,https://cdn.sofifa.net/players/259/694/22_60.png,,Spain,74,82,FC Barcelona,https://cdn.sofifa.net/teams/241/30.png,€9M,€70K,1809
536,260599,CDM,https://cdn.sofifa.net/players/260/599/22_60.png,,Argentina,70,83,Boca Juniors,https://cdn.sofifa.net/teams/1877/30.png,€3.6M,€5K,1786
537,263439,CAM,https://cdn.sofifa.net/players/263/439/22_60.png,,Portugal,68,83,SL Benfica,https://cdn.sofifa.net/teams/234/30.png,€2.9M,€3K,1775
538,264349,CAM,https://cdn.sofifa.net/players/264/349/22_60.png,,England,62,82,Manchester City,https://cdn.sofifa.net/teams/10/30.png,€1.1M,€6K,1600
539,265761,CAM,https://cdn.sofifa.net/players/265/761/22_60.png,,Italy,63,80,Roma,https://cdn.sofifa.net/teams/52/30.png,€1.2M,€1K,1611
540,49369,ST,https://cdn.sofifa.net/players/049/369/19_60.png,,Spain,77,77,Sagan Tosu,https://cdn.sofifa.net/teams/113160/30.png,€4.7M,€8K,1852
541,167495,GK,https://cdn.sofifa.net/players/167/495/22_60.png,,Germany,90,90,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,€13.5M,€86K,1534
542,178088,CAM,https://cdn.sofifa.net/players/178/088/22_60.png,,Spain,76,76,Manchester United,https://cdn.sofifa.net/teams/11/30.png,€4.7M,€87K,1835
543,179813,ST,https://cdn.sofifa.net/players/179/813/22_60.png,,Uruguay,82,82,Manchester United,https://cdn.sofifa.net/teams/11/30.png,€15M,€145K,2038
544,182521,CM,https://cdn.sofifa.net/players/182/521/22_60.png,,Germany,88,88,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,€75M,€310K,2148
545,190286,RM,https://cdn.sofifa.net/players/190/286/22_60.png,,Spain,83,83,Real Betis Balompié,https://cdn.sofifa.net/teams/449/30.png,€35M,€38K,2197
546,193290,ST,https://cdn.sofifa.net/players/193/290/22_60.png,,Denmark,76,76,FC Barcelona,https://cdn.sofifa.net/teams/241/30.png,€7.5M,€110K,1964
547,193474,CDM,https://cdn.sofifa.net/players/193/474/22_60.png,,Senegal,82,82,Paris Saint-Germain,https://cdn.sofifa.net/teams/73/30.png,€21.5M,€88K,2105
548,194957,CB,https://cdn.sofifa.net/players/194/957/22_60.png,,England,73,73,Manchester United,https://cdn.sofifa.net/teams/11/30.png,€2.5M,€67K,1688
549,197853,RB,https://cdn.sofifa.net/players/197/853/22_60.png,,Côte d'Ivoire,79,79,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€16M,€35K,2081
550,198717,LW,https://cdn.sofifa.net/players/198/717/22_60.png,,Côte d'Ivoire,82,82,Crystal Palace,https://cdn.sofifa.net/teams/1799/30.png,€30.5M,€85K,1993
551,200724,CB,https://cdn.sofifa.net/players/200/724/22_60.png,,Spain,81,81,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,€17.5M,€140K,1873
552,200888,CDM,https://cdn.sofifa.net/players/200/888/22_60.png,,Portugal,80,80,Paris Saint-Germain,https://cdn.sofifa.net/teams/73/30.png,€18M,€79K,1999
553,201024,CB,https://cdn.sofifa.net/players/201/024/22_60.png,,Senegal,86,86,Napoli,https://cdn.sofifa.net/teams/48/30.png,€55.5M,€105K,1711
554,204963,RB,https://cdn.sofifa.net/players/204/963/22_60.png,,Spain,84,84,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,€37M,€195K,2103
555,208421,CM,https://cdn.sofifa.net/players/208/421/22_60.png,,Spain,80,81,Chelsea,https://cdn.sofifa.net/teams/5/30.png,€24.5M,€58K,2168
556,210406,CM,https://cdn.sofifa.net/players/210/406/22_60.png,,Poland,82,83,Napoli,https://cdn.sofifa.net/teams/48/30.png,€35M,€80K,2119
557,210625,RB,https://cdn.sofifa.net/players/210/625/22_60.png,,Switzerland,77,78,VfL Wolfsburg,https://cdn.sofifa.net/teams/175/30.png,€11.5M,€50K,1952
558,211688,LB,https://cdn.sofifa.net/players/211/688/22_60.png,,Spain,83,86,Valencia CF,https://cdn.sofifa.net/teams/461/30.png,€43.5M,€48K,2097
559,212187,LB,https://cdn.sofifa.net/players/212/187/22_60.png,,Germany,78,78,PSV,https://cdn.sofifa.net/teams/247/30.png,€13.5M,€19K,2091
560,212462,LB,https://cdn.sofifa.net/players/212/462/22_60.png,,Brazil,80,80,Manchester United,https://cdn.sofifa.net/teams/11/30.png,€19M,€110K,2218
561,213135,ST,https://cdn.sofifa.net/players/213/135/22_60.png,,Belgium,76,77,Liverpool,https://cdn.sofifa.net/teams/9/30.png,€9M,€88K,1845
562,215057,CDM,https://cdn.sofifa.net/players/215/057/22_60.png,,Argentina,76,76,Elche CF,https://cdn.sofifa.net/teams/468/30.png,€5M,€18K,1925
563,215270,CAM,https://cdn.sofifa.net/players/215/270/22_60.png,,Armenia,79,79,Columbus Crew,https://cdn.sofifa.net/teams/687/30.png,€17M,€12K,2034
564,215333,ST,https://cdn.sofifa.net/players/215/333/22_60.png,,Colombia,84,84,Atalanta,https://cdn.sofifa.net/teams/39/30.png,€41.5M,€84K,1913
565,215639,LM,https://cdn.sofifa.net/players/215/639/22_60.png,,Brazil,77,78,Chelsea,https://cdn.sofifa.net/teams/5/30.png,€12.5M,€83K,2014
566,216201,ST,https://cdn.sofifa.net/players/216/201/22_60.png,,Spain,81,81,Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/30.png,€28M,€39K,2053
567,217036,LB,https://cdn.sofifa.net/players/217/036/22_60.png,,Spain,80,80,Real Betis Balompié,https://cdn.sofifa.net/teams/449/30.png,€19M,€29K,2102
568,218339,CM,https://cdn.sofifa.net/players/218/339/22_60.png,,Germany,80,82,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,€26.5M,€59K,2081
569,222509,CM,https://cdn.sofifa.net/players/222/509/22_60.png,,Spain,77,80,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,€14.5M,€100K,2012
570,223689,ST,https://cdn.sofifa.net/players/223/689/22_60.png,,Netherlands,80,80,Burnley,https://cdn.sofifa.net/teams/1796/30.png,€21.5M,€51K,1903
571,225193,CM,https://cdn.sofifa.net/players/225/193/22_60.png,,Spain,83,87,Real Sociedad,https://cdn.sofifa.net/teams/457/30.png,€50M,€47K,2246
572,225782,RWB,https://cdn.sofifa.net/players/225/782/22_60.png,,England,76,78,Roma,https://cdn.sofifa.net/teams/52/30.png,€9M,€52K,1969
573,225863,CB,https://cdn.sofifa.net/players/225/863/22_60.png,,France,77,82,PSV,https://cdn.sofifa.net/teams/247/30.png,€14.5M,€15K,1961
574,226093,ST,https://cdn.sofifa.net/players/226/093/22_60.png,,Scotland,76,81,Southampton,https://cdn.sofifa.net/teams/17/30.png,€11.5M,€46K,1939
575,226221,CB,https://cdn.sofifa.net/players/226/221/22_60.png,,Spain,80,82,Real Sociedad,https://cdn.sofifa.net/teams/457/30.png,€22.5M,€36K,1793
576,226226,CM,https://cdn.sofifa.net/players/226/226/22_60.png,,Argentina,80,83,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€27.5M,€90K,2164
577,251651,ST,https://cdn.sofifa.net/players/251/651/22_60.png,,Argentina,70,81,Boca Juniors,https://cdn.sofifa.net/teams/1877/30.png,€3.5M,€8K,1694
578,251806,CM,https://cdn.sofifa.net/players/251/806/22_60.png,,Netherlands,70,83,FC Utrecht,https://cdn.sofifa.net/teams/1903/30.png,€3.8M,€7K,1890
579,252144,CB,https://cdn.sofifa.net/players/252/144/22_60.png,,Portugal,71,83,CD Tondela,https://cdn.sofifa.net/teams/112516/30.png,€4.2M,€4K,1509
580,252293,LB,https://cdn.sofifa.net/players/252/293/22_60.png,,Germany,72,80,AS Monaco,https://cdn.sofifa.net/teams/69/30.png,€5M,€21K,1823
581,252339,CB,https://cdn.sofifa.net/players/252/339/22_60.png,,Portugal,75,82,LOSC Lille,https://cdn.sofifa.net/teams/65/30.png,€10.5M,€20K,1780
582,252935,CAM,https://cdn.sofifa.net/players/252/935/22_60.png,,Uruguay,75,83,Deportivo Toluca,https://cdn.sofifa.net/teams/1882/30.png,€12.5M,€18K,1942
583,253306,CM,https://cdn.sofifa.net/players/253/306/22_60.png,,Uruguay,74,84,Sporting CP,https://cdn.sofifa.net/teams/237/30.png,€9M,€9K,1862
584,254470,LB,https://cdn.sofifa.net/players/254/470/22_60.png,,England,75,82,Leicester City,https://cdn.sofifa.net/teams/95/30.png,€10.5M,€48K,1855
585,255151,GK,https://cdn.sofifa.net/players/255/151/22_60.png,,France,66,75,Olympique de Marseille,https://cdn.sofifa.net/teams/219/30.png,€1.5M,€850,917
586,255223,ST,https://cdn.sofifa.net/players/255/223/22_60.png,,France,74,84,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,€9.5M,€32K,1886
587,255335,RB,https://cdn.sofifa.net/players/255/335/22_60.png,,Canada,59,80,Toronto FC,https://cdn.sofifa.net/teams/111651/30.png,€675K,€500,1591
588,256079,CM,https://cdn.sofifa.net/players/256/079/22_60.png,,Ecuador,67,79,Brighton & Hove Albion,https://cdn.sofifa.net/teams/1808/30.png,€2.4M,€10K,1769
589,256261,CB,https://cdn.sofifa.net/players/256/261/22_60.png,,Germany,71,83,FC Schalke 04,https://cdn.sofifa.net/teams/34/30.png,€4.2M,€4K,1747
590,256325,CB,https://cdn.sofifa.net/players/256/325/22_60.png,,Croatia,73,84,Dinamo Zagreb,https://cdn.sofifa.net/teams/211/30.png,€6.5M,€500,1641
591,257208,LW,https://cdn.sofifa.net/players/257/208/22_60.png,,Belgium,72,83,Royal Antwerp FC,https://cdn.sofifa.net/teams/230/30.png,€5M,€13K,1775
592,257270,RB,https://cdn.sofifa.net/players/257/270/22_60.png,,France,70,81,FC Girondins de Bordeaux,https://cdn.sofifa.net/teams/59/30.png,€3.2M,€9K,1769
593,258758,RW,https://cdn.sofifa.net/players/258/758/22_60.png,,Canada,64,81,Milton Keynes Dons,https://cdn.sofifa.net/teams/1798/30.png,€1.5M,€2K,1704
594,258775,CAM,https://cdn.sofifa.net/players/258/775/22_60.png,,Croatia,72,84,FC Red Bull Salzburg,https://cdn.sofifa.net/teams/191/30.png,€5.5M,€7K,1896
595,259249,CAM,https://cdn.sofifa.net/players/259/249/22_60.png,,United States,65,82,New York Red Bulls,https://cdn.sofifa.net/teams/689/30.png,€1.8M,€5K,1689
596,259419,CAM,https://cdn.sofifa.net/players/259/419/22_60.png,,Japan,61,83,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,€1M,€2K,1464
597,260020,RM,https://cdn.sofifa.net/players/260/020/22_60.png,,Belgium,73,82,PSV,https://cdn.sofifa.net/teams/247/30.png,€6.5M,€11K,1823
598,260815,RWB,https://cdn.sofifa.net/players/260/815/22_60.png,,Spain,70,82,Girona FC,https://cdn.sofifa.net/teams/110062/30.png,€3.5M,€2K,1726
599,263571,RM,https://cdn.sofifa.net/players/263/571/22_60.png,,Republic of Ireland,66,78,Derby County,https://cdn.sofifa.net/teams/91/30.png,€2M,€2K,1713
600,28130,CAM,https://cdn.sofifa.net/players/028/130/15_60.png,,Brazil,78,78,Gallos Blancos de Querétaro,https://cdn.sofifa.net/teams/110150/30.png,€4.1M,€45K,1875
601,54050,CM,https://cdn.sofifa.net/players/054/050/21_60.png,,England,76,76,Derby County,https://cdn.sofifa.net/teams/91/30.png,€3.5M,€29K,2055
602,171833,ST,https://cdn.sofifa.net/players/171/833/22_60.png,,England,72,72,Perth Glory,https://cdn.sofifa.net/teams/111399/30.png,€2M,€6K,1745
603,184087,CB,https://cdn.sofifa.net/players/184/087/22_60.png,,Belgium,83,83,,https://cdn.sofifa.net/flags/be.png,€0,€0,1991
604,184200,ST,https://cdn.sofifa.net/players/184/200/22_60.png,,Austria,81,81,Bologna,https://cdn.sofifa.net/teams/189/30.png,€21M,€48K,2113
605,188350,CAM,https://cdn.sofifa.net/players/188/350/22_60.png,,Germany,85,85,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,€43M,€95K,2144
606,188377,RB,https://cdn.sofifa.net/players/188/377/22_60.png,,England,85,85,Manchester City,https://cdn.sofifa.net/teams/10/30.png,€39M,€170K,2197
607,188943,GK,https://cdn.sofifa.net/players/188/943/22_60.png,,Germany,84,84,Eintracht Frankfurt,https://cdn.sofifa.net/teams/1824/30.png,€28M,€37K,1247
608,193080,GK,https://cdn.sofifa.net/players/193/080/22_60.png,,Spain,87,87,Manchester United,https://cdn.sofifa.net/teams/11/30.png,€53M,€150K,1438
609,197061,CB,https://cdn.sofifa.net/players/197/061/22_60.png,,Cameroon,84,84,Liverpool,https://cdn.sofifa.net/teams/9/30.png,€35.5M,€145K,1905
610,198164,CAM,https://cdn.sofifa.net/players/198/164/22_60.png,,Spain,79,79,Unión Deportiva Las Palmas,https://cdn.sofifa.net/teams/472/30.png,€14.5M,€14K,2117
611,199110,ST,https://cdn.sofifa.net/players/199/110/22_60.png,,Colombia,82,82,Atalanta,https://cdn.sofifa.net/teams/39/30.png,€30M,€70K,2005
612,200389,GK,https://cdn.sofifa.net/players/200/389/22_60.png,,Slovenia,89,91,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€88M,€100K,1402
613,201095,GK,https://cdn.sofifa.net/players/201/095/22_60.png,,Argentina,80,80,FC Porto,https://cdn.sofifa.net/teams/236/30.png,€7M,€13K,1356
614,203263,CB,https://cdn.sofifa.net/players/203/263/22_60.png,,England,81,82,Manchester United,https://cdn.sofifa.net/teams/11/30.png,€24.5M,€120K,1937
615,207421,LM,https://cdn.sofifa.net/players/207/421/22_60.png,,Belgium,79,79,Brighton & Hove Albion,https://cdn.sofifa.net/teams/1808/30.png,€19M,€64K,1956
616,207863,CB,https://cdn.sofifa.net/players/207/863/22_60.png,,Brazil,83,83,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€23.5M,€68K,1785
617,208268,CDM,https://cdn.sofifa.net/players/208/268/22_60.png,,Italy,79,82,Roma,https://cdn.sofifa.net/teams/52/30.png,€20.5M,€51K,2025
618,209499,CDM,https://cdn.sofifa.net/players/209/499/22_60.png,,Brazil,87,88,Liverpool,https://cdn.sofifa.net/teams/9/30.png,€81.5M,€175K,2167
619,210897,CB,https://cdn.sofifa.net/players/210/897/22_60.png,,Congo DR,79,82,FC Porto,https://cdn.sofifa.net/teams/236/30.png,€20.5M,€16K,1839
620,211256,LB,https://cdn.sofifa.net/players/211/256/22_60.png,,Argentina,81,81,Ajax,https://cdn.sofifa.net/teams/245/30.png,€23.5M,€22K,2070
621,212194,CAM,https://cdn.sofifa.net/players/212/194/22_60.png,,Germany,82,85,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,€40.5M,€69K,2022
622,212219,CB,https://cdn.sofifa.net/players/212/219/22_60.png,,Ghana,77,80,RC Strasbourg Alsace,https://cdn.sofifa.net/teams/76/30.png,€12M,€23K,1866
623,212228,ST,https://cdn.sofifa.net/players/212/228/22_60.png,,England,77,79,Brentford,https://cdn.sofifa.net/teams/1925/30.png,€13.5M,€49K,1998
624,213648,CDM,https://cdn.sofifa.net/players/213/648/22_60.png,,Denmark,83,85,Tottenham Hotspur,https://cdn.sofifa.net/teams/18/30.png,€41M,€105K,2110
625,213955,ST,https://cdn.sofifa.net/players/213/955/22_60.png,,Iran,80,81,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,€25M,€63K,1962
626,216354,ST,https://cdn.sofifa.net/players/216/354/22_60.png,,Croatia,82,82,TSG Hoffenheim,https://cdn.sofifa.net/teams/10029/30.png,€30M,€54K,2067
627,216820,LM,https://cdn.sofifa.net/players/216/820/22_60.png,,Nigeria,77,78,FC Nantes,https://cdn.sofifa.net/teams/71/30.png,€12.5M,€26K,1920
628,219693,CB,https://cdn.sofifa.net/players/219/693/22_60.png,,Brazil,82,83,Sevilla FC,https://cdn.sofifa.net/teams/481/30.png,€29M,€37K,1930
629,220018,LW,https://cdn.sofifa.net/players/220/018/22_60.png,,Croatia,81,81,AC Milan,https://cdn.sofifa.net/teams/47/30.png,€27.5M,€54K,2089
630,221639,ST,https://cdn.sofifa.net/players/221/639/22_60.png,,Dominican Republic,75,75,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,€6M,€115K,1970
631,223959,CDM,https://cdn.sofifa.net/players/223/959/22_60.png,,Uruguay,79,81,Fiorentina,https://cdn.sofifa.net/teams/110374/30.png,€20M,€73K,2092
632,224438,ST,https://cdn.sofifa.net/players/224/438/22_60.png,,Poland,75,77,,https://cdn.sofifa.net/flags/pl.png,€0,€0,1764
633,225663,CAM,https://cdn.sofifa.net/players/225/663/22_60.png,,Russia,79,83,AS Monaco,https://cdn.sofifa.net/teams/69/30.png,€24.5M,€53K,2095
634,228946,CM,https://cdn.sofifa.net/players/228/946/22_60.png,,Sweden,75,80,Bologna,https://cdn.sofifa.net/teams/189/30.png,€8.5M,€25K,1939
635,229582,CB,https://cdn.sofifa.net/players/229/582/22_60.png,,Italy,80,83,Roma,https://cdn.sofifa.net/teams/52/30.png,€25M,€52K,1735
636,230658,CM,https://cdn.sofifa.net/players/230/658/22_60.png,,Brazil,81,83,Juventus,https://cdn.sofifa.net/teams/45/30.png,€33M,€76K,2133
637,231416,RM,https://cdn.sofifa.net/players/231/416/22_60.png,,Belgium,74,78,VfL Wolfsburg,https://cdn.sofifa.net/teams/175/30.png,€6M,€31K,1817
638,231445,CM,https://cdn.sofifa.net/players/231/445/22_60.png,,England,72,80,Brentford,https://cdn.sofifa.net/teams/1925/30.png,€5M,€28K,1934
