,ID,Name,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
953,244253,CM,https://cdn.sofifa.net/players/244/253/22_60.png,,https://cdn.sofifa.net/flags/rs.png,77,82,Valencia CF,https://cdn.sofifa.net/teams/461/30.png,€16M,€29K,2087
954,244825,LM,https://cdn.sofifa.net/players/244/825/22_60.png,,https://cdn.sofifa.net/flags/cl.png,71,82,Unión Española,https://cdn.sofifa.net/teams/110977/30.png,€4.1M,€4K,1666
955,245153,CB,https://cdn.sofifa.net/players/245/153/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,62,80,Middlesbrough,https://cdn.sofifa.net/teams/12/30.png,€975K,€2K,1390
956,245370,GK,https://cdn.sofifa.net/players/245/370/22_60.png,,https://cdn.sofifa.net/flags/tr.png,73,81,Beşiktaş JK,https://cdn.sofifa.net/teams/327/30.png,€6M,€16K,963
957,245822,GK,https://cdn.sofifa.net/players/245/822/22_60.png,,https://cdn.sofifa.net/flags/tr.png,72,80,Stade Rennais FC,https://cdn.sofifa.net/teams/74/30.png,€4.2M,€3K,1039
958,245901,LW,https://cdn.sofifa.net/players/245/901/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,64,81,Tottenham Hotspur,https://cdn.sofifa.net/teams/18/30.png,€1.5M,€11K,1540
959,245907,CM,https://cdn.sofifa.net/players/245/907/22_60.png,,https://cdn.sofifa.net/flags/ie.png,63,77,Tottenham Hotspur,https://cdn.sofifa.net/teams/18/30.png,€1.1M,€8K,1725
960,10535,CM,https://cdn.sofifa.net/players/010/535/15_60.png,,https://cdn.sofifa.net/flags/es.png,86,86,FC Barcelona,https://cdn.sofifa.net/teams/241/30.png,€15.5M,€160K,2104
961,13743,CM,https://cdn.sofifa.net/players/013/743/17_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,81,81,LA Galaxy,https://cdn.sofifa.net/teams/697/30.png,€1.4M,€10K,2154
962,45186,RM,https://cdn.sofifa.net/players/045/186/22_60.png,,https://cdn.sofifa.net/flags/es.png,81,81,Real Betis Balompié,https://cdn.sofifa.net/teams/449/30.png,€8.5M,€23K,1959
963,140233,GK,https://cdn.sofifa.net/players/140/233/22_60.png,,https://cdn.sofifa.net/flags/mx.png,80,80,Club América,https://cdn.sofifa.net/teams/1879/30.png,€2.3M,€27K,1261
964,140814,CF,https://cdn.sofifa.net/players/140/814/22_60.png,,https://cdn.sofifa.net/flags/cy.png,53,68,,https://cdn.sofifa.net/flags/cy.png,€0,€0,1436
965,158133,CAM,https://cdn.sofifa.net/players/158/133/22_60.png,,https://cdn.sofifa.net/flags/pe.png,74,74,Club Alianza Lima,https://cdn.sofifa.net/teams/111010/30.png,€1.4M,€950,1919
966,163419,RB,https://cdn.sofifa.net/players/163/419/20_60.png,,https://cdn.sofifa.net/flags/fr.png,71,71,Club de Foot Montréal,https://cdn.sofifa.net/teams/111139/30.png,€425K,€4K,1914
967,167397,ST,https://cdn.sofifa.net/players/167/397/22_60.png,,https://cdn.sofifa.net/flags/co.png,78,78,Rayo Vallecano,https://cdn.sofifa.net/teams/480/30.png,€6M,€19K,1927
968,172522,CM,https://cdn.sofifa.net/players/172/522/22_60.png,,https://cdn.sofifa.net/flags/dk.png,80,80,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€16.5M,€58K,2189
969,178005,GK,https://cdn.sofifa.net/players/178/005/22_60.png,,https://cdn.sofifa.net/flags/pt.png,82,82,Roma,https://cdn.sofifa.net/teams/52/30.png,€10M,€51K,1368
970,178091,ST,https://cdn.sofifa.net/players/178/091/22_60.png,,https://cdn.sofifa.net/flags/it.png,76,76,İstanbul Başakşehir FK,https://cdn.sofifa.net/teams/101014/30.png,€6.5M,€38K,1733
971,178416,RM,https://cdn.sofifa.net/players/178/416/22_60.png,,https://cdn.sofifa.net/flags/nl.png,71,71,Beşiktaş JK,https://cdn.sofifa.net/teams/327/30.png,€1.2M,€25K,1872
972,178518,CM,https://cdn.sofifa.net/players/178/518/22_60.png,,https://cdn.sofifa.net/flags/be.png,78,78,Royal Antwerp FC,https://cdn.sofifa.net/teams/230/30.png,€8.5M,€25K,2169
973,178628,CAM,https://cdn.sofifa.net/players/178/628/22_60.png,,https://cdn.sofifa.net/flags/it.png,72,72,Udinese Calcio,https://cdn.sofifa.net/teams/55/30.png,€1.9M,€13K,1915
974,181318,CM,https://cdn.sofifa.net/players/181/318/22_60.png,,https://cdn.sofifa.net/flags/se.png,75,75,U.C. Sampdoria,https://cdn.sofifa.net/teams/1837/30.png,€4.6M,€19K,1941
975,182168,CB,https://cdn.sofifa.net/players/182/168/22_60.png,,https://cdn.sofifa.net/flags/it.png,74,74,Inter,https://cdn.sofifa.net/teams/44/30.png,€2M,€60K,1544
976,182617,ST,https://cdn.sofifa.net/players/182/617/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,65,65,Luton Town,https://cdn.sofifa.net/teams/1923/30.png,€575K,€4K,1707
977,185103,LWB,https://cdn.sofifa.net/players/185/103/22_60.png,,https://cdn.sofifa.net/flags/rs.png,77,77,Inter,https://cdn.sofifa.net/teams/44/30.png,€3.2M,€52K,2143
978,186561,CM,https://cdn.sofifa.net/players/186/561/22_60.png,,https://cdn.sofifa.net/flags/gb-wls.png,77,77,Rangers FC,https://cdn.sofifa.net/teams/86/30.png,€10M,€65K,2002
979,189513,CM,https://cdn.sofifa.net/players/189/513/22_60.png,,https://cdn.sofifa.net/flags/es.png,86,86,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€53.5M,€64K,2167
980,189575,LM,https://cdn.sofifa.net/players/189/575/22_60.png,,https://cdn.sofifa.net/flags/es.png,84,84,Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/30.png,€42.5M,€49K,2081
981,190813,LW,https://cdn.sofifa.net/players/190/813/22_60.png,,https://cdn.sofifa.net/flags/it.png,78,78,Roma,https://cdn.sofifa.net/teams/52/30.png,€14M,€58K,1984
982,192789,RB,https://cdn.sofifa.net/players/192/789/22_60.png,,https://cdn.sofifa.net/flags/es.png,79,79,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€15M,€34K,2048
983,193091,CB,https://cdn.sofifa.net/players/193/091/22_60.png,,https://cdn.sofifa.net/flags/nl.png,74,74,Udinese Calcio,https://cdn.sofifa.net/teams/55/30.png,€2.9M,€14K,1562
984,198141,CB,https://cdn.sofifa.net/players/198/141/22_60.png,,https://cdn.sofifa.net/flags/es.png,80,80,Real Betis Balompié,https://cdn.sofifa.net/teams/449/30.png,€17.5M,€28K,2043
985,198329,CAM,https://cdn.sofifa.net/players/198/329/22_60.png,,https://cdn.sofifa.net/flags/es.png,78,78,Leeds United,https://cdn.sofifa.net/teams/8/30.png,€13.5M,€76K,2038
986,199304,RB,https://cdn.sofifa.net/players/199/304/22_60.png,,https://cdn.sofifa.net/flags/br.png,80,80,Juventus,https://cdn.sofifa.net/teams/45/30.png,€18.5M,€78K,2119
987,199845,CB,https://cdn.sofifa.net/players/199/845/22_60.png,,https://cdn.sofifa.net/flags/it.png,83,83,Lazio,https://cdn.sofifa.net/teams/46/30.png,€17.5M,€75K,1879
988,200610,CF,https://cdn.sofifa.net/players/200/610/22_60.png,,https://cdn.sofifa.net/flags/de.png,81,81,AS Monaco,https://cdn.sofifa.net/teams/69/30.png,€26.5M,€70K,2128
989,201153,ST,https://cdn.sofifa.net/players/201/153/22_60.png,,https://cdn.sofifa.net/flags/es.png,81,81,Juventus,https://cdn.sofifa.net/teams/45/30.png,€26.5M,€71K,1932
990,201400,CM,https://cdn.sofifa.net/players/201/400/22_60.png,,https://cdn.sofifa.net/flags/br.png,78,78,Real Sociedad,https://cdn.sofifa.net/teams/457/30.png,€14M,€74K,2096
991,201995,RW,https://cdn.sofifa.net/players/201/995/22_60.png,,https://cdn.sofifa.net/flags/br.png,79,79,Lazio,https://cdn.sofifa.net/teams/46/30.png,€17.5M,€70K,1999
992,203324,CB,https://cdn.sofifa.net/players/203/324/16_60.png,,https://cdn.sofifa.net/flags/br.png,75,80,São Paulo,https://cdn.sofifa.net/teams/598/30.png,€4.7M,€50K,1893
993,204485,RW,https://cdn.sofifa.net/players/204/485/22_60.png,,https://cdn.sofifa.net/flags/dz.png,86,86,Manchester City,https://cdn.sofifa.net/teams/10/30.png,€65.5M,€220K,2065
994,204539,RB,https://cdn.sofifa.net/players/204/539/22_60.png,,https://cdn.sofifa.net/flags/pe.png,75,75,Boca Juniors,https://cdn.sofifa.net/teams/1877/30.png,€4.1M,€15K,2097
995,204638,CB,https://cdn.sofifa.net/players/204/638/22_60.png,,https://cdn.sofifa.net/flags/hu.png,81,81,RB Leipzig,https://cdn.sofifa.net/teams/112172/30.png,€22M,€79K,1679
996,205988,LB,https://cdn.sofifa.net/players/205/988/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,82,84,Manchester United,https://cdn.sofifa.net/teams/11/30.png,€35M,€115K,2096
997,207807,RM,https://cdn.sofifa.net/players/207/807/22_60.png,,https://cdn.sofifa.net/flags/gb-sct.png,77,77,Newcastle United,https://cdn.sofifa.net/teams/13/30.png,€11M,€40K,1983
998,208088,CDM,https://cdn.sofifa.net/players/208/088/22_60.png,,https://cdn.sofifa.net/flags/es.png,70,70,Vissel Kobe,https://cdn.sofifa.net/teams/101146/30.png,€1.5M,€6K,1663
999,208295,CB,https://cdn.sofifa.net/players/208/295/22_60.png,,https://cdn.sofifa.net/flags/ma.png,78,78,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,€9.5M,€69K,1934
1000,208364,RB,https://cdn.sofifa.net/players/208/364/22_60.png,,https://cdn.sofifa.net/flags/ao.png,78,78,Club Brugge KV,https://cdn.sofifa.net/teams/231/30.png,€12.5M,€27K,2068
1001,208670,RW,https://cdn.sofifa.net/players/208/670/22_60.png,,https://cdn.sofifa.net/flags/ma.png,83,83,Chelsea,https://cdn.sofifa.net/teams/5/30.png,€36.5M,€155K,2080
1002,209885,ST,https://cdn.sofifa.net/players/209/885/22_60.png,,https://cdn.sofifa.net/flags/au.png,67,67,,https://cdn.sofifa.net/flags/au.png,€0,€0,1832
1003,209981,GK,https://cdn.sofifa.net/players/209/981/22_60.png,,https://cdn.sofifa.net/flags/ma.png,82,82,Sevilla FC,https://cdn.sofifa.net/teams/481/30.png,€20.5M,€29K,1251
1004,262587,ST,https://cdn.sofifa.net/players/262/587/22_60.png,,https://cdn.sofifa.net/flags/hr.png,67,81,Hajduk Split,https://cdn.sofifa.net/teams/263/30.png,€2.4M,€500,1585
1005,262929,CDM,https://cdn.sofifa.net/players/262/929/22_60.png,,https://cdn.sofifa.net/flags/br.png,67,74,KV Mechelen,https://cdn.sofifa.net/teams/110724/30.png,€1.9M,€4K,1630
1006,263063,GK,https://cdn.sofifa.net/players/263/063/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,63,78,Bolton Wanderers,https://cdn.sofifa.net/teams/4/30.png,€975K,€500,881
1007,263250,RB,https://cdn.sofifa.net/players/263/250/22_60.png,,https://cdn.sofifa.net/flags/fr.png,66,78,Le Havre AC,https://cdn.sofifa.net/teams/1738/30.png,€1.9M,€9K,1709
1008,263413,ST,https://cdn.sofifa.net/players/263/413/22_60.png,,https://cdn.sofifa.net/flags/hr.png,63,81,FC Red Bull Salzburg,https://cdn.sofifa.net/teams/191/30.png,€1.2M,€1K,1598
1009,263550,CB,https://cdn.sofifa.net/players/263/550/22_60.png,,https://cdn.sofifa.net/flags/it.png,63,71,CD Mirandés,https://cdn.sofifa.net/teams/110069/30.png,€1M,€8K,1478
1010,263734,CB,https://cdn.sofifa.net/players/263/734/22_60.png,,https://cdn.sofifa.net/flags/pt.png,53,77,Servette FC,https://cdn.sofifa.net/teams/324/30.png,€275K,€500,1293
1011,263823,CDM,https://cdn.sofifa.net/players/263/823/22_60.png,,https://cdn.sofifa.net/flags/no.png,67,80,Molde FK,https://cdn.sofifa.net/teams/417/30.png,€2.3M,€1K,1797
1012,264409,LW,https://cdn.sofifa.net/players/264/409/22_60.png,,https://cdn.sofifa.net/flags/de.png,66,78,Hamburger SV,https://cdn.sofifa.net/teams/28/30.png,€2M,€3K,1552
1013,265693,CDM,https://cdn.sofifa.net/players/265/693/22_60.png,,https://cdn.sofifa.net/flags/pl.png,65,76,Spezia,https://cdn.sofifa.net/teams/110741/30.png,€1.5M,€3K,1585
1014,265800,ST,https://cdn.sofifa.net/players/265/800/22_60.png,,https://cdn.sofifa.net/flags/es.png,67,76,FC Barcelona,https://cdn.sofifa.net/teams/241/30.png,€2.3M,€33K,1648
1015,266257,CM,https://cdn.sofifa.net/players/266/257/22_60.png,,https://cdn.sofifa.net/flags/tr.png,63,79,Beşiktaş JK,https://cdn.sofifa.net/teams/327/30.png,€1.2M,€1K,1685
1016,266392,CM,https://cdn.sofifa.net/players/266/392/22_60.png,,https://cdn.sofifa.net/flags/cy.png,60,80,Eintracht Frankfurt,https://cdn.sofifa.net/teams/1824/30.png,€675K,€550,1659
1017,266433,LM,https://cdn.sofifa.net/players/266/433/22_60.png,,https://cdn.sofifa.net/flags/de.png,60,75,Hertha BSC,https://cdn.sofifa.net/teams/166/30.png,€550K,€800,1426
1018,267606,CM,https://cdn.sofifa.net/players/267/606/22_60.png,,https://cdn.sofifa.net/flags/es.png,60,81,Real Zaragoza,https://cdn.sofifa.net/teams/244/30.png,€775K,€500,1641
1019,267852,LW,https://cdn.sofifa.net/players/267/852/22_60.png,,https://cdn.sofifa.net/flags/ar.png,59,80,Club Atlético Lanús,https://cdn.sofifa.net/teams/110395/30.png,€700K,€600,1344
1020,243836,CB,https://cdn.sofifa.net/players/243/836/22_60.png,,https://cdn.sofifa.net/flags/gh.png,60,73,Accrington Stanley,https://cdn.sofifa.net/teams/110313/30.png,€550K,€700,1429
1021,244288,ST,https://cdn.sofifa.net/players/244/288/22_60.png,,https://cdn.sofifa.net/flags/ie.png,68,78,Norwich City,https://cdn.sofifa.net/teams/1792/30.png,€2.7M,€11K,1574
1022,244319,ST,https://cdn.sofifa.net/players/244/319/22_60.png,,https://cdn.sofifa.net/flags/gb-sct.png,69,74,Sunderland,https://cdn.sofifa.net/teams/106/30.png,€2.1M,€7K,1678
1023,244825,LM,https://cdn.sofifa.net/players/244/825/22_60.png,,https://cdn.sofifa.net/flags/cl.png,71,82,Unión Española,https://cdn.sofifa.net/teams/110977/30.png,€4.1M,€4K,1666
1024,245279,LWB,https://cdn.sofifa.net/players/245/279/22_60.png,,https://cdn.sofifa.net/flags/es.png,80,83,Tottenham Hotspur,https://cdn.sofifa.net/teams/18/30.png,€26.5M,€74K,2027
1025,245370,GK,https://cdn.sofifa.net/players/245/370/22_60.png,,https://cdn.sofifa.net/flags/tr.png,73,81,Beşiktaş JK,https://cdn.sofifa.net/teams/327/30.png,€6M,€16K,963
1026,245729,CB,https://cdn.sofifa.net/players/245/729/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,63,75,Hibernian,https://cdn.sofifa.net/teams/81/30.png,€1.1M,€1K,1596
1027,245903,CDM,https://cdn.sofifa.net/players/245/903/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,64,80,Tottenham Hotspur,https://cdn.sofifa.net/teams/18/30.png,€1.4M,€8K,1845
1028,246100,CM,https://cdn.sofifa.net/players/246/100/22_60.png,,https://cdn.sofifa.net/flags/no.png,66,78,U.C. Sampdoria,https://cdn.sofifa.net/teams/1837/30.png,€2.1M,€4K,1740
1029,246172,RM,https://cdn.sofifa.net/players/246/172/22_60.png,,https://cdn.sofifa.net/flags/ng.png,77,84,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€21.5M,€27K,1865
1030,246284,RB,https://cdn.sofifa.net/players/246/284/22_60.png,,https://cdn.sofifa.net/flags/es.png,74,81,RCD Espanyol de Barcelona,https://cdn.sofifa.net/teams/452/30.png,€8M,€13K,1893
1031,246350,CM,https://cdn.sofifa.net/players/246/350/22_60.png,,https://cdn.sofifa.net/flags/fr.png,74,82,FC Lorient,https://cdn.sofifa.net/teams/217/30.png,€9.5M,€13K,1844
1032,246417,GK,https://cdn.sofifa.net/players/246/417/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,59,69,Sunderland,https://cdn.sofifa.net/teams/106/30.png,€450K,€1K,877
1033,246423,RW,https://cdn.sofifa.net/players/246/423/22_60.png,,https://cdn.sofifa.net/flags/ar.png,73,81,Vélez Sarsfield,https://cdn.sofifa.net/teams/101088/30.png,€7M,€11K,1840
1034,246672,LW,https://cdn.sofifa.net/players/246/672/22_60.png,,https://cdn.sofifa.net/flags/es.png,74,83,Real Sociedad,https://cdn.sofifa.net/teams/457/30.png,€9M,€17K,1740
1035,246763,RWB,https://cdn.sofifa.net/players/246/763/22_60.png,,https://cdn.sofifa.net/flags/nl.png,66,79,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,€1.9M,€9K,1676
1036,246875,CB,https://cdn.sofifa.net/players/246/875/22_60.png,,https://cdn.sofifa.net/flags/ci.png,75,84,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,€11.5M,€27K,1681
1037,247028,CDM,https://cdn.sofifa.net/players/247/028/22_60.png,,https://cdn.sofifa.net/flags/cz.png,75,80,West Ham United,https://cdn.sofifa.net/teams/19/30.png,€8M,€43K,2057
1038,247073,CB,https://cdn.sofifa.net/players/247/073/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,63,72,Forest Green Rovers,https://cdn.sofifa.net/teams/561/30.png,€1M,€3K,1587
1039,247138,ST,https://cdn.sofifa.net/players/247/138/22_60.png,,https://cdn.sofifa.net/flags/es.png,73,80,Gil Vicente FC,https://cdn.sofifa.net/teams/1888/30.png,€6M,€9K,1741
1040,247635,LM,https://cdn.sofifa.net/players/247/635/19_60.png,,https://cdn.sofifa.net/flags/ge.png,63,74,FC Lokomotiv Moscow,https://cdn.sofifa.net/teams/100765/30.png,€550K,€500,1631
1041,247678,RB,https://cdn.sofifa.net/players/247/678/22_60.png,,https://cdn.sofifa.net/flags/mx.png,70,80,LA Galaxy,https://cdn.sofifa.net/teams/697/30.png,€3.3M,€2K,1708
1042,248550,CB,https://cdn.sofifa.net/players/248/550/22_60.png,,https://cdn.sofifa.net/flags/es.png,76,83,Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/30.png,€14M,€17K,1739
1043,248576,CDM,https://cdn.sofifa.net/players/248/576/22_60.png,,https://cdn.sofifa.net/flags/de.png,68,78,FC Schalke 04,https://cdn.sofifa.net/teams/34/30.png,€2.6M,€4K,1672
1044,250955,RB,https://cdn.sofifa.net/players/250/955/22_60.png,,https://cdn.sofifa.net/flags/hr.png,70,80,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,€3.4M,€21K,1630
1045,251392,CM,https://cdn.sofifa.net/players/251/392/22_60.png,,https://cdn.sofifa.net/flags/de.png,69,79,1. FC Nürnberg,https://cdn.sofifa.net/teams/171/30.png,€3M,€20K,1880
1046,251401,RM,https://cdn.sofifa.net/players/251/401/22_60.png,,https://cdn.sofifa.net/flags/fr.png,70,80,VfB Stuttgart,https://cdn.sofifa.net/teams/36/30.png,€3.5M,€11K,1722
1047,251756,ST,https://cdn.sofifa.net/players/251/756/22_60.png,,https://cdn.sofifa.net/flags/fr.png,73,80,Rayo Vallecano,https://cdn.sofifa.net/teams/480/30.png,€6M,€16K,1974
1048,251806,CM,https://cdn.sofifa.net/players/251/806/22_60.png,,https://cdn.sofifa.net/flags/nl.png,70,83,FC Utrecht,https://cdn.sofifa.net/teams/1903/30.png,€3.8M,€7K,1890
1049,252001,CB,https://cdn.sofifa.net/players/252/001/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,70,77,Nottingham Forest,https://cdn.sofifa.net/teams/14/30.png,€2.9M,€17K,1729
1050,252008,CB,https://cdn.sofifa.net/players/252/008/22_60.png,,https://cdn.sofifa.net/flags/mx.png,74,81,Puebla FC,https://cdn.sofifa.net/teams/110152/30.png,€8M,€6K,1921
1051,252025,CM,https://cdn.sofifa.net/players/252/025/22_60.png,,https://cdn.sofifa.net/flags/fr.png,67,81,Valencia CF,https://cdn.sofifa.net/teams/461/30.png,€2.4M,€6K,1845
1052,252108,CAM,https://cdn.sofifa.net/players/252/108/22_60.png,,https://cdn.sofifa.net/flags/be.png,69,83,RSC Anderlecht,https://cdn.sofifa.net/teams/229/30.png,€3.3M,€6K,1799
1053,252208,LB,https://cdn.sofifa.net/players/252/208/22_60.png,,https://cdn.sofifa.net/flags/tr.png,71,81,Beşiktaş JK,https://cdn.sofifa.net/teams/327/30.png,€3.9M,€17K,1865
1054,252308,CDM,https://cdn.sofifa.net/players/252/308/22_60.png,,https://cdn.sofifa.net/flags/ly.png,77,81,SC Braga,https://cdn.sofifa.net/teams/1896/30.png,€13.5M,€14K,1830
1055,252495,LM,https://cdn.sofifa.net/players/252/495/22_60.png,,https://cdn.sofifa.net/flags/pl.png,69,83,Lech Poznań,https://cdn.sofifa.net/teams/873/30.png,€3.3M,€3K,1731
1056,252552,GK,https://cdn.sofifa.net/players/252/552/22_60.png,,https://cdn.sofifa.net/flags/gr.png,67,81,Olympiacos CFP,https://cdn.sofifa.net/teams/280/30.png,€2.1M,€500,1126
1057,252567,CDM,https://cdn.sofifa.net/players/252/567/22_60.png,,https://cdn.sofifa.net/flags/gr.png,70,80,Panathinaikos FC,https://cdn.sofifa.net/teams/1884/30.png,€3.2M,€500,1821
1058,252590,ST,https://cdn.sofifa.net/players/252/590/22_60.png,,https://cdn.sofifa.net/flags/es.png,73,83,RCD Mallorca,https://cdn.sofifa.net/teams/453/30.png,€6.5M,€20K,1758
1059,253012,GK,https://cdn.sofifa.net/players/253/012/22_60.png,,https://cdn.sofifa.net/flags/ar.png,71,81,Club Atlético Lanús,https://cdn.sofifa.net/teams/110395/30.png,€3.6M,€5K,1329
1060,253061,RW,https://cdn.sofifa.net/players/253/061/22_60.png,,https://cdn.sofifa.net/flags/uy.png,69,81,Los Angeles FC,https://cdn.sofifa.net/teams/112996/30.png,€3.4M,€4K,1686
1061,253130,CAM,https://cdn.sofifa.net/players/253/130/22_60.png,,https://cdn.sofifa.net/flags/es.png,68,81,Real Sociedad B,https://cdn.sofifa.net/teams/110711/30.png,€2.9M,€2K,1728
1062,253167,RW,https://cdn.sofifa.net/players/253/167/22_60.png,,https://cdn.sofifa.net/flags/pt.png,64,78,Parma,https://cdn.sofifa.net/teams/50/30.png,€1.4M,€1K,1609
1063,253385,ST,https://cdn.sofifa.net/players/253/385/22_60.png,,https://cdn.sofifa.net/flags/uy.png,72,79,Club América,https://cdn.sofifa.net/teams/1879/30.png,€4.7M,€29K,1736
1064,253396,ST,https://cdn.sofifa.net/players/253/396/22_60.png,,https://cdn.sofifa.net/flags/ar.png,65,81,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€1.8M,€5K,1620
1065,254048,LM,https://cdn.sofifa.net/players/254/048/22_60.png,,https://cdn.sofifa.net/flags/uy.png,72,75,Club Atlético de San Luis,https://cdn.sofifa.net/teams/112678/30.png,€3.2M,€11K,1958
1066,254247,ST,https://cdn.sofifa.net/players/254/247/22_60.png,,https://cdn.sofifa.net/flags/eg.png,74,81,Galatasaray SK,https://cdn.sofifa.net/teams/325/30.png,€8.5M,€42K,1815
1067,254803,GK,https://cdn.sofifa.net/players/254/803/22_60.png,,https://cdn.sofifa.net/flags/be.png,64,79,Club Brugge KV,https://cdn.sofifa.net/teams/231/30.png,€1.2M,€500,944
1068,255533,CB,https://cdn.sofifa.net/players/255/533/22_60.png,,https://cdn.sofifa.net/flags/bi.png,71,80,İstanbul Başakşehir FK,https://cdn.sofifa.net/teams/101014/30.png,€3.9M,€17K,1848
1069,255561,LWB,https://cdn.sofifa.net/players/255/561/22_60.png,,https://cdn.sofifa.net/flags/gb-sct.png,67,79,Hibernian,https://cdn.sofifa.net/teams/81/30.png,€2.3M,€2K,1788
1070,255565,LM,https://cdn.sofifa.net/players/255/565/22_60.png,,https://cdn.sofifa.net/flags/jp.png,73,78,Royale Union Saint-Gilloise,https://cdn.sofifa.net/teams/2014/30.png,€4.6M,€36K,1884
1071,255566,CDM,https://cdn.sofifa.net/players/255/566/22_60.png,,https://cdn.sofifa.net/flags/pt.png,70,81,Unión Deportiva Almería,https://cdn.sofifa.net/teams/1861/30.png,€3.3M,€5K,1850
1072,256079,CM,https://cdn.sofifa.net/players/256/079/22_60.png,,https://cdn.sofifa.net/flags/ec.png,67,79,Brighton & Hove Albion,https://cdn.sofifa.net/teams/1808/30.png,€2.4M,€10K,1769
1073,256115,CAM,https://cdn.sofifa.net/players/256/115/22_60.png,,https://cdn.sofifa.net/flags/de.png,65,81,Udinese Calcio,https://cdn.sofifa.net/teams/55/30.png,€1.8M,€2K,1599
1074,256136,RM,https://cdn.sofifa.net/players/256/136/22_60.png,,https://cdn.sofifa.net/flags/uy.png,73,81,Orlando City Soccer Club,https://cdn.sofifa.net/teams/112606/30.png,€7M,€6K,1802
1075,256632,LM,https://cdn.sofifa.net/players/256/632/22_60.png,,https://cdn.sofifa.net/flags/br.png,73,77,Olympique de Marseille,https://cdn.sofifa.net/teams/219/30.png,€4.2M,€16K,1797
1076,257208,LW,https://cdn.sofifa.net/players/257/208/22_60.png,,https://cdn.sofifa.net/flags/be.png,72,83,Royal Antwerp FC,https://cdn.sofifa.net/teams/230/30.png,€5M,€13K,1775
1077,257264,ST,https://cdn.sofifa.net/players/257/264/22_60.png,,https://cdn.sofifa.net/flags/se.png,60,76,IFK Göteborg,https://cdn.sofifa.net/teams/319/30.png,€625K,€500,1394
1078,257270,RB,https://cdn.sofifa.net/players/257/270/22_60.png,,https://cdn.sofifa.net/flags/fr.png,70,81,FC Girondins de Bordeaux,https://cdn.sofifa.net/teams/59/30.png,€3.2M,€9K,1769
1079,257279,CM,https://cdn.sofifa.net/players/257/279/22_60.png,,https://cdn.sofifa.net/flags/es.png,72,82,Girona FC,https://cdn.sofifa.net/teams/110062/30.png,€5M,€12K,1913
1080,228815,CAM,https://cdn.sofifa.net/players/228/815/22_60.png,,https://cdn.sofifa.net/flags/gb-wls.png,71,77,Leeds United,https://cdn.sofifa.net/teams/8/30.png,€3M,€36K,1812
1081,228869,RB,https://cdn.sofifa.net/players/228/869/22_60.png,,https://cdn.sofifa.net/flags/es.png,65,70,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€1M,€9K,1692
1082,229375,ST,https://cdn.sofifa.net/players/229/375/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,72,76,Luton Town,https://cdn.sofifa.net/teams/1923/30.png,€3.4M,€11K,1772
1083,229682,CB,https://cdn.sofifa.net/players/229/682/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,73,79,Middlesbrough,https://cdn.sofifa.net/teams/12/30.png,€4.4M,€18K,1592
1084,229758,CM,https://cdn.sofifa.net/players/229/758/22_60.png,,https://cdn.sofifa.net/flags/ba.png,75,75,AC Milan,https://cdn.sofifa.net/teams/47/30.png,€6M,€33K,2069
1085,229857,CM,https://cdn.sofifa.net/players/229/857/22_60.png,,https://cdn.sofifa.net/flags/it.png,79,82,U.C. Sampdoria,https://cdn.sofifa.net/teams/1837/30.png,€23M,€89K,2035
1086,229984,LWB,https://cdn.sofifa.net/players/229/984/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,83,86,Chelsea,https://cdn.sofifa.net/teams/5/30.png,€46M,€105K,2113
1087,230258,CDM,https://cdn.sofifa.net/players/230/258/22_60.png,,https://cdn.sofifa.net/flags/br.png,81,81,Sport Club Corinthians Paulista,https://cdn.sofifa.net/teams/1041/30.png,€27M,€26K,2033
